timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/04/25 18:46:26.391, 0 %, 0 %, 46
2025/04/25 18:46:31.392, 0 %, 0 %, 46
2025/04/25 18:46:36.392, 0 %, 0 %, 46
2025/04/25 18:46:41.392, 0 %, 0 %, 46
2025/04/25 18:46:46.393, 0 %, 0 %, 46
2025/04/25 18:46:51.393, 0 %, 0 %, 46
2025/04/25 18:46:56.394, 0 %, 0 %, 46
2025/04/25 18:47:01.394, 0 %, 0 %, 46
2025/04/25 18:47:06.395, 0 %, 0 %, 46
2025/04/25 18:47:11.395, 0 %, 0 %, 46
2025/04/25 18:47:16.396, 0 %, 0 %, 46
2025/04/25 18:47:21.396, 0 %, 0 %, 46
2025/04/25 18:47:26.397, 0 %, 0 %, 46
2025/04/25 18:47:31.397, 0 %, 0 %, 46
2025/04/25 18:47:36.398, 0 %, 0 %, 46
2025/04/25 18:47:41.398, 0 %, 0 %, 46
2025/04/25 18:47:46.398, 0 %, 0 %, 46
2025/04/25 18:47:51.399, 0 %, 0 %, 46
2025/04/25 18:47:56.399, 0 %, 0 %, 46
2025/04/25 18:48:01.400, 0 %, 0 %, 46
2025/04/25 18:48:06.400, 0 %, 0 %, 46
2025/04/25 18:48:11.401, 0 %, 0 %, 46
2025/04/25 18:48:16.401, 0 %, 0 %, 46
2025/04/25 18:48:21.402, 0 %, 0 %, 46
2025/04/25 18:48:26.402, 0 %, 0 %, 46
2025/04/25 18:48:31.402, 0 %, 0 %, 46
2025/04/25 18:48:36.403, 0 %, 0 %, 46
2025/04/25 18:48:41.403, 0 %, 0 %, 46
2025/04/25 18:48:46.404, 0 %, 0 %, 46
2025/04/25 18:48:51.404, 0 %, 0 %, 46
2025/04/25 18:48:56.405, 0 %, 0 %, 46
2025/04/25 18:49:01.405, 0 %, 0 %, 46
2025/04/25 18:49:06.406, 0 %, 0 %, 46
